Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-04-06,122.08811523467713,122.14215548855111,120.74639346336052,120.86345672607422,3787566,0.0,0.0
2021-04-07,120.5212798773407,121.51181911761412,120.467253992008,121.5028076171875,3112896,0.0,0.0
2021-04-08,121.1786312330889,122.13314597749637,120.80943281178072,121.67390441894531,4275211,0.0,0.0
2021-04-09,121.44876950225671,122.23219506412337,121.30470048921022,122.22319793701172,3162999,0.0,0.0
2021-04-12,121.58385471766698,121.89902727687046,120.53028526842576,121.19664764404297,3926684,0.0,0.0
2021-04-13,119.76486947709935,120.32317286710527,117.40558833690717,118.1259765625,8403041,0.0,0.0
2021-04-14,118.24304549673168,119.56676593125944,117.53166155089363,119.43169403076172,6137928,0.0,0.0
2021-04-15,120.01701046187588,120.5483009361016,119.06249565733246,119.38666534423828,4062664,0.0,0.0
2021-04-16,119.76487455216288,120.75541379398048,119.7198457947776,120.29615783691406,5535223,0.0,0.0
2021-04-19,120.30516107215442,120.50327035598204,119.38666353866839,119.87293243408203,8575736,0.0,0.0
2021-04-20,123.42984217054556,125.86115037922067,123.0966610344151,124.411376953125,16192708,0.0,0.0
2021-04-21,124.32132247722186,129.42709139830717,124.00614995923307,129.26499938964844,12456814,0.0,0.0
2021-04-22,129.40009019463835,130.33659638621938,126.96878157126808,127.22091674804688,7428064,0.0,0.0
2021-04-23,127.24791470883103,129.31903625522602,126.92374503637961,128.2564697265625,4765576,0.0,0.0
2021-04-26,128.24744970913162,129.33705066571406,127.40100114245398,127.4820327758789,4927497,0.0,0.0
2021-04-27,127.59010533918611,128.37353093851286,126.74364235743357,127.87825775146484,4062664,0.0,0.0
2021-04-28,128.69769599325326,129.12993178238418,127.9592991753245,128.76974487304688,3941433,0.0,0.0
2021-04-29,129.78728264637346,133.93853702572696,128.75172192644277,129.88633728027344,4554179,0.0,0.0
2021-04-30,129.4000702753669,129.51713353129432,126.56353200773788,127.76118469238281,9280321,0.0,0.0
2021-05-03,129.49914850116932,131.2461005315401,129.26502194665434,130.34561157226562,5997241,0.0,0.0
2021-05-04,130.039428662485,132.0024839159098,129.96737978460368,131.24607849121094,6642623,0.0,0.0
2021-05-05,131.4171677540241,131.4171677540241,130.54369907088815,130.76881408691406,5229895,0.0,0.0
2021-05-06,130.804840613018,133.73143663568538,130.73280610236802,133.650390625,7848661,0.0,0.0
2021-05-07,132.86731121450964,133.06763399610023,131.63806703029042,132.44845581054688,7325661,1.567878,0.0
2021-05-10,132.7580515550662,135.10728112510648,132.7580515550662,133.09495544433594,7304636,0.0,0.0
2021-05-11,132.02051149586725,132.20262444873688,130.11745947771865,131.3193817138672,7454214,0.0,0.0
2021-05-12,130.97337873284366,131.25563854702202,128.51489022881242,128.66058349609375,6233742,0.0,0.0
2021-05-13,128.79716636585835,131.93856031300137,128.6423754420301,131.27386474609375,4807207,0.0,0.0
2021-05-14,132.1297688708871,132.6578978808058,131.08263757141918,131.7382354736328,2873780,0.0,0.0
2021-05-17,131.5197099367302,132.75805190796194,131.41954853516785,132.12977600097656,4471755,0.0,0.0
2021-05-18,131.8292737582461,132.30277320365855,130.41793120760804,131.037109375,4000009,0.0,0.0
2021-05-19,129.589351728613,130.3906284166881,128.31457552527215,130.38153076171875,4498532,0.0,0.0
2021-05-20,130.31777856774258,131.9476683767474,129.4436480452147,131.00979614257812,4301675,0.0,0.0
2021-05-21,131.37403626510718,132.66700781445743,131.37403626510718,131.79287719726562,4219041,0.0,0.0
2021-05-24,132.08425458612885,132.3847242485522,131.2829633983478,131.774658203125,3449290,0.0,0.0
2021-05-25,131.95677798000236,132.0296173524775,130.3906297408203,130.9278564453125,4118311,0.0,0.0
2021-05-26,130.6637932339728,131.1099561447363,130.24493781862705,130.5545196533203,3225655,0.0,0.0
2021-05-27,130.95516967773438,131.82018803324016,130.78216891323208,130.95516967773438,5889294,0.0,0.0
2021-05-28,131.3102918633777,131.4195509217963,130.6546939138803,130.88232421875,2651192,0.0,0.0
2021-06-01,132.0296033822043,132.78536265714902,130.89142290923456,131.2920684814453,2528705,0.0,0.0
2021-06-02,131.68359656563783,132.71251795003653,131.21920930145222,132.68519592285156,2915097,0.0,0.0
2021-06-03,131.9476667806282,132.83089494670992,131.15548782079424,132.53041076660156,4320608,0.0,0.0
2021-06-04,132.9401531199082,134.35151027192646,132.72162049335694,134.23313903808594,3261323,0.0,0.0
2021-06-07,134.35151165124537,135.43506260806416,134.00549560023947,134.7794647216797,3621984,0.0,0.0
2021-06-08,134.87053157873927,136.7644713834095,134.87053157873927,135.7355499267578,5313785,0.0,0.0
2021-06-09,135.6991343235132,137.55665450056043,135.50790918002667,137.1924285888672,5547252,0.0,0.0
2021-06-10,137.92085939525262,139.1683134646132,136.3638234886033,137.0740509033203,4977391,0.0,0.0
2021-06-11,136.9739097875207,138.26689591837356,136.91928025514565,137.7478790283203,3596462,0.0,0.0
2021-06-14,137.2288438595522,137.5202158597382,135.36222608789836,136.60968017578125,3498661,0.0,0.0
2021-06-15,136.44578073760854,136.50041026417645,135.30758566930743,135.99960327148438,2628912,0.0,0.0
2021-06-16,136.36381921153273,136.36381921153273,134.05102409263776,134.60646057128906,4057329,0.0,0.0
2021-06-17,134.35152698037726,134.8158997864287,132.28457169165105,132.57595825195312,4568300,0.0,0.0
2021-06-18,131.55612143518263,131.73823438423503,130.2449401745923,130.31777954101562,9577699,0.0,0.0
2021-06-21,131.219232717312,133.91446398211107,131.17371537453877,133.5320281982422,4482633,0.0,0.0
2021-06-22,133.4136383240584,133.67770282046303,132.34829721734735,133.26795959472656,2549102,0.0,0.0
2021-06-23,133.3316814640588,133.39542317210066,131.6380645720467,131.6744842529297,3349920,0.0,0.0
2021-06-24,132.758043757369,133.1131720014655,131.74734668191923,132.4302520751953,3775746,0.0,0.0
2021-06-25,132.3756266709467,133.7869693719812,131.9840932644144,133.7050323486328,3759533,0.0,0.0
2021-06-28,133.8598187606176,134.12386872993736,131.94766913139722,132.29367065429688,4067789,0.0,0.0
2021-06-29,132.2663462689923,133.6139617194222,132.12066753899586,132.53041076660156,2540211,0.0,0.0
2021-06-30,132.14798080735298,133.78696832236992,131.7655595914122,133.47738647460938,3394375,0.0,0.0
2021-07-01,133.81429140176036,134.30598620682355,133.45917767960393,133.7050323486328,2809661,0.0,0.0
2021-07-02,133.7687705754481,133.80520479582697,126.98518960996108,127.4950942993164,17584515,0.0,0.0
2021-07-06,127.46775813411443,127.8592915295649,124.83626888300216,126.36599731445312,8466010,0.0,0.0
2021-07-07,126.34777809469146,127.7773450243377,126.34777809469146,127.31295776367188,4246446,0.0,0.0
2021-07-08,125.45544952637708,128.66968283919286,125.34619047422781,128.1506805419922,5739820,0.0,0.0
2021-07-09,128.79715916883453,129.27975628838576,128.2417226851977,128.86090087890625,4083689,0.0,0.0
2021-07-12,128.77896252141954,129.26154515741848,127.58613788084598,128.3145751953125,3496360,0.0,0.0
2021-07-13,128.3145631364415,128.3145631364415,127.13996298213782,127.73181915283203,3309858,0.0,0.0
2021-07-14,128.13245871008502,128.15976620406985,126.50256900391571,127.31295776367188,4606061,0.0,0.0
2021-07-15,126.85769806655159,127.89573175563261,126.384213094829,127.8866195678711,3807126,0.0,0.0
2021-07-16,128.38742981365493,128.38742981365493,126.19300567011389,126.47526550292969,4298328,0.0,0.0
2021-07-19,124.24440613248,126.10192614890002,124.02587351096038,125.58292388916016,8977086,0.0,0.0
2021-07-20,130.2085350468782,131.95678176742626,126.29317160304187,127.4495620727539,14237838,0.0,0.0
2021-07-21,127.44954908586399,128.74253505062734,127.15817708429559,128.66058349609375,5024984,0.0,0.0
2021-07-22,128.98835500700977,129.1249360655393,127.85017467493316,128.1233367919922,3466653,0.0,0.0
2021-07-23,128.35101990823676,129.02481321613732,127.77737347790543,128.697021484375,4680013,0.0,0.0
2021-07-26,128.7425327469433,130.20851944893772,128.50579027496877,129.99908447265625,4441630,0.0,0.0
2021-07-27,129.78054270356702,130.7912542319025,128.93373426982455,129.98086547851562,3281302,0.0,0.0
2021-07-28,130.21762969762554,130.29958125861896,128.97017550549373,129.0885467529297,2660815,0.0,0.0
2021-07-29,129.59844906166603,130.17209544514546,128.93375346374347,129.23423767089844,2793761,0.0,0.0
2021-07-30,128.86090254598787,129.16138672621884,128.19619247462958,128.3509979248047,3698238,0.0,0.0
2021-08-02,128.79715845365845,130.2631451121997,128.4147227283453,128.76983642578125,3064257,0.0,0.0
2021-08-03,129.20689388302426,131.7564313210633,128.9792636187494,131.1827850341797,4272596,0.0,0.0
2021-08-04,130.93696014715823,131.28296167698548,129.72592572677416,129.989990234375,2960285,0.0,0.0
2021-08-05,130.23582694463082,130.5818429983596,129.4982775000201,129.99908447265625,2884240,0.0,0.0
2021-08-06,130.2085168232825,131.47416617770665,130.10835543077502,131.2010040283203,4002833,0.0,0.0
2021-08-09,130.9707412477841,131.24706295467982,129.83787664065466,130.09576416015625,5129689,1.567878,0.0
2021-08-10,130.0589421259468,130.61155621109745,129.25764288229183,130.21551513671875,5543695,0.0,0.0
2021-08-11,130.58393266403098,131.49574883297973,130.32604511422417,130.9062957763672,4455960,0.0,0.0
2021-08-12,131.0260229239927,131.84574160363388,130.86023282914329,131.7720489501953,2184780,0.0,0.0
2021-08-13,131.37601171091111,132.2417864865158,131.1918021224384,131.8733673095703,1997965,0.0,0.0
2021-08-16,131.91941109438037,132.38913006590894,130.99837793811486,132.2509765625,2913319,0.0,0.0
2021-08-17,131.7075949088818,131.85495082276668,129.94842343455122,131.1733856201172,3215195,0.0,0.0
2021-08-18,130.48263626528,130.71288726307097,128.38268189603818,128.45635986328125,3672192,0.0,0.0
2021-08-19,127.73793925695409,128.4379239572441,126.37480883528764,127.120849609375,4351465,0.0,0.0
2021-08-20,126.86295530581128,128.37344156275327,126.43007527614597,128.12477111816406,2780059,0.0,0.0
2021-08-23,128.59449768066406,129.0826509047519,127.83925450781695,128.59449768066406,3179422,0.0,0.0
2021-08-24,128.74186067521995,129.15632121622295,128.31818303982774,128.797119140625,2474418,0.0,0.0
2021-08-25,128.87081022884942,129.68132660530392,128.44714725058807,128.8155517578125,2105389,0.0,0.0
2021-08-26,128.91686474190237,129.6813250330688,127.75636336263884,127.82083892822266,2613640,0.0,0.0
2021-08-27,127.75635107729059,128.56686736597737,127.47084165769405,128.4010772705078,2572637,0.0,0.0
2021-08-30,128.48397228374398,128.83395726263026,127.857665579046,127.99581909179688,2087293,0.0,0.0
2021-08-31,128.52082096292017,129.81025874604262,127.97740926491068,129.2576446533203,4429915,0.0,0.0
2021-09-01,128.92606559733525,129.0089606425998,128.1984443780661,128.2997589111328,2588327,0.0,0.0
2021-09-02,128.68659964756714,128.99052855139854,128.05107585697758,128.9536895751953,2840413,0.0,0.0
2021-09-03,128.6497751150265,129.3773817275036,128.2997754011816,128.5576629638672,2009575,0.0,0.0
2021-09-07,128.62212924092023,128.75106566279592,126.88137729327075,127.15768432617188,3436110,0.0,0.0
2021-09-08,127.23136734440318,128.10635925048877,126.734011725328,127.71952056884766,3122728,0.0,0.0
2021-09-09,126.96426772111865,127.98661546588289,126.69716309220588,126.86295318603516,3669682,0.0,0.0
2021-09-10,127.85767076331551,128.36424346414884,126.18139435368046,126.19981384277344,4157955,0.0,0.0
2021-09-13,127.47085864207713,128.0142556713015,126.65112514983748,127.24059295654297,4334729,0.0,0.0
2021-09-14,127.47084641512149,127.62741942210411,124.65247348819229,125.4629898071289,4659198,0.0,0.0
2021-09-15,125.46297926823335,126.9182069818998,124.95640661145008,126.36559295654297,3403579,0.0,0.0
2021-09-16,126.43928232807171,127.05637196554584,124.99325687737333,125.65640258789062,2765624,0.0,0.0
2021-09-17,125.03011411078768,125.18668712321339,124.385387871095,124.55117797851562,5890340,0.0,0.0
2021-09-20,123.32619769632862,124.50511850514509,122.2946401510754,123.70381927490234,4990152,0.0,0.0
2021-09-21,124.44063759005928,124.93799317703849,122.44199814779557,122.4696273803711,4261927,0.0,0.0
2021-09-22,123.16040459743833,124.68010796950827,122.93014628802908,123.99854278564453,3767901,0.0,0.0
2021-09-23,124.5695930507826,126.56823256270656,124.36696397118979,125.93270874023438,3151807,0.0,0.0
2021-09-24,126.20902749180493,127.54452126629332,125.95113995123332,126.6326904296875,3100762,0.0,0.0
2021-09-27,127.06558054184937,128.08792827282022,126.62348343114253,127.61819458007812,3459017,0.0,0.0
2021-09-28,128.18004797744666,128.65898414718592,126.3748202452085,126.61428833007812,4513072,0.0,0.0
2021-09-29,126.85373111014566,128.8800070319318,125.66560801852049,128.18923950195312,3947499,0.0,0.0
2021-09-30,128.94449318572097,129.46947067152746,127.56294331190881,127.958984375,6090230,0.0,0.0
2021-10-01,129.8655263158214,132.60098947734267,129.28527566335868,132.0023193359375,6907889,0.0,0.0
2021-10-04,131.46810365080296,134.47067130617583,131.1089015834595,132.72991943359375,7689251,0.0,0.0
2021-10-05,133.31939624736728,133.54964721379386,131.37601517339712,131.8457489013672,7297524,0.0,0.0
2021-10-06,131.22863521407328,132.04835388071535,129.76420506715928,131.1181182861328,5573506,0.0,0.0
2021-10-07,131.4589123295195,132.0760019817802,130.35366945217373,130.61155700683594,3999695,0.0,0.0
2021-10-08,130.61156236362962,132.30627307850222,129.91157762932053,131.91021728515625,3902940,0.0,0.0
2021-10-11,132.16809537488714,132.70228989800367,131.15495008929338,131.18258666992188,2921792,0.0,0.0
2021-10-12,130.97996345342577,131.06285849869886,129.2207921158153,129.3773651123047,3293436,0.0,0.0
2021-10-13,129.42343689284104,130.24315565071234,128.63134001987416,129.6444854736328,3013003,0.0,0.0
2021-10-14,129.90235823367564,132.554926200637,129.87472165160878,132.06678771972656,4410668,0.0,0.0
2021-10-15,132.06679729912454,133.41149351792862,131.5141685198703,133.19044494628906,3371049,0.0,0.0
2021-10-18,132.62860881263683,133.49438357754028,130.56550848823565,131.08128356933594,6437189,0.0,0.0
2021-10-19,129.9392220419686,131.65233765007213,129.42344688042263,130.76815795898438,4539117,0.0,0.0
2021-10-20,130.49182891271863,130.97076506464538,129.5892150801694,130.6944580078125,6474008,0.0,0.0
2021-10-21,122.96698597159178,123.1603979429398,117.98419848324505,118.19603729248047,32913959,0.0,0.0
2021-10-22,117.93815842149641,119.96442717346697,116.61187435568088,117.78157806396484,12114981,0.0,0.0
2021-10-25,117.45922470341462,118.49078226462876,116.91581301353835,117.56053924560547,6667204,0.0,0.0
2021-10-26,117.4500071247075,118.16841126670066,116.75002247094675,117.09080505371094,8912861,0.0,0.0
2021-10-27,117.3763278201067,117.7815786323945,115.13822023254866,115.28558349609375,7294176,0.0,0.0
2021-10-28,115.28558218289778,116.3355592052376,114.7790168357694,115.90267181396484,6802138,0.0,0.0
2021-10-29,115.52504373400909,116.3447623978276,115.04610764729759,115.22110748291016,6188973,0.0,0.0
2021-11-01,115.17505036455768,116.3355515949197,114.06060520374778,116.30792236328125,6177153,0.0,0.0
2021-11-02,116.32635222846285,117.12765146854446,115.0461168633036,116.21582794189453,4722062,0.0,0.0
2021-11-03,116.26187663216845,117.23816830972505,115.75530395500283,117.09080505371094,5670784,0.0,0.0
2021-11-04,118.54631752579166,118.8256969270566,115.5116074743299,116.42683410644531,7208700,0.0,1.046
2021-11-05,116.98560417900424,119.23995553103272,116.98560417900424,119.0858154296875,6790500,0.0,0.0
2021-11-08,119.45190831256045,120.21299484013741,119.00874540096284,119.98178100585938,5625300,0.0,0.0
2021-11-09,119.64984918838046,119.98177986902257,117.40446642971838,117.98045349121094,7236600,1.64,0.0
2021-11-10,118.12689544949964,119.52294087546868,117.08230253973521,117.36541748046875,6270300,0.0,0.0
2021-11-11,118.02926832872767,118.8981349577387,117.22873927340615,117.41422271728516,4643300,0.0,0.0
2021-11-12,117.15063661128153,117.77543941068274,115.95960394734892,116.13533020019531,5418300,0.0,0.0
2021-11-15,116.70156702803206,117.3068480346713,115.50076965389347,116.04747772216797,5046300,0.0,0.0
2021-11-16,116.09628573974116,117.05301927072249,115.60815805925294,115.64720916748047,4750800,0.0,0.0
2021-11-17,115.56910000721119,116.49654701335679,114.9833483154669,115.25669860839844,4043300,0.0,0.0
2021-11-18,115.54957700163338,115.54957700163338,113.54825067296525,113.88994598388672,5046900,0.0,0.0
2021-11-19,113.72398087251074,113.79231844742064,112.53294818273477,113.29443359375,5380200,0.0,0.0
2021-11-22,113.24561894453251,115.98889405449437,112.45485450602813,113.70446014404297,6416200,0.0,0.0
2021-11-23,114.01686096191406,115.13955608182387,113.28466946391686,114.01686096191406,4912800,0.0,0.0
2021-11-24,113.40181725727919,114.48545376911594,113.32371504705628,113.95828247070312,3220800,0.0,0.0
2021-11-26,112.26936282531484,113.57754139090821,111.83980809715604,113.06012725830078,3322000,0.0,0.0
2021-11-29,115.80340972945795,116.76990041901153,114.73928754848039,115.6862564086914,8949800,0.0,0.0
2021-11-30,114.7099997713136,116.4086819377399,113.68492870895601,114.31949615478516,9252700,0.0,0.0
2021-12-01,115.44218965192552,116.10604355631004,114.07543073722363,114.14376831054688,5958300,0.0,0.0
2021-12-02,114.58308586715235,115.17860218886398,113.79231401884205,114.1242446899414,5267100,0.0,0.0
2021-12-03,114.57332711726326,116.52583779417881,114.57332711726326,116.01818084716797,6630100,0.0,0.0
2021-12-06,116.56488997489296,118.27333683292629,116.56488997489296,117.06278228759766,4785600,0.0,0.0
2021-12-07,117.61924350801627,119.18125052076984,117.21897525412228,118.69312286376953,5194000,0.0,0.0
2021-12-08,119.10314560900177,120.45037523042687,118.63453979167659,120.09892272949219,5483900,0.0,0.0
2021-12-09,119.2495835523153,121.0068385816361,118.89813105680379,120.6358642578125,4601100,0.0,0.0
2021-12-10,121.34853670787199,122.35407847464512,120.4308543429007,121.14351654052734,4966900,0.0,0.0
2021-12-13,120.82135407295166,121.40710574420017,117.92187473479947,119.66937255859375,6847500,0.0,0.0
2021-12-14,119.44484172463315,122.06120638557263,119.39603342560893,120.82136535644531,5716100,0.0,0.0
2021-12-15,120.86040900611356,121.85618613395684,119.27887274022935,120.1867904663086,4990000,0.0,0.0
2021-12-16,120.57729847236742,123.63297498856399,120.54801200404482,122.93983459472656,7280500,0.0,0.0
2021-12-17,122.88126186261395,125.58548586696632,122.23692976549601,124.37493133544922,10379000,0.0,0.0
2021-12-20,122.7348207066359,124.17967441728143,121.73903610366948,124.04299926757812,4941400,0.0,0.0
2021-12-21,124.628754130336,126.26885587030526,124.628754130336,125.90764617919922,4856000,0.0,0.0
2021-12-22,125.99550227146517,126.70816444477374,124.57017047661141,126.66912078857422,3923200,0.0,0.0
2021-12-23,126.91319077468809,127.85040243024199,126.44459239514808,127.52823638916016,3649000,0.0,0.0
2021-12-27,127.52823722587165,128.52400692686814,126.86437586206665,128.49472045898438,4293900,0.0,0.0
2021-12-28,128.47520165488163,130.05673045205262,128.46542956827415,129.48074340820312,3445200,0.0,0.0
2021-12-29,129.25620030040855,131.02323496849814,129.15858370486484,130.18365478515625,4239900,0.0,0.0
2021-12-30,130.57414226145482,131.17941576151497,130.1641168359489,130.7303466796875,3158100,0.0,0.0
2021-12-31,130.81820556371554,131.78470363919274,130.43746660606814,130.4862823486328,3362100,0.0,0.0
2022-01-03,130.8865593794156,133.05383250951144,130.45700465033335,132.8097686767578,4605900,0.0,0.0
2022-01-04,132.868358852956,136.62693300576427,132.67309586613004,134.74276733398438,7300000,0.0,0.0
2022-01-05,135.02587820721232,138.82351101094568,134.60609554728248,134.93801879882812,8956900,0.0,0.0
2022-01-06,134.9184792999224,135.1234994670961,129.36358426692985,132.1263885498047,9908100,0.0,0.0
2022-01-07,131.69682438253312,132.43878789002838,130.3398302106073,131.6284942626953,5238100,0.0,0.0
2022-01-10,131.27704516885237,132.96596258689655,130.21293051737484,131.82374572753906,5432800,0.0,0.0
2022-01-11,127.42085100570108,130.0860239099158,124.93139691218269,129.7150421142578,11105300,0.0,0.0
2022-01-12,130.08601501504177,131.27704763879228,128.25065033651344,130.41793823242188,5352000,0.0,0.0
2022-01-13,130.72057004826627,132.81952774204788,130.38864684341726,131.56015014648438,4868300,0.0,0.0
2022-01-14,131.35514708735695,131.9311341106706,130.13482802280788,131.02322387695312,5310300,0.0,0.0
2022-01-18,129.7931434210589,130.71082581665218,128.65092647009936,129.78338623046875,5246700,0.0,0.0
2022-01-19,129.74432245813904,130.72057775096619,128.37757100677044,128.45567321777344,4103700,0.0,0.0
2022-01-20,128.14326969203157,129.72481346165165,127.46966602506238,127.71372985839844,5278200,0.0,0.0
2022-01-21,128.52400069841838,128.73877805014035,126.20052327888477,126.27862548828125,5907000,0.0,0.0
2022-01-24,124.95091407312633,126.08336635086755,121.24114839281613,125.76121520996094,13484000,0.0,0.0
2022-01-25,126.07361846585445,134.07890955738225,125.25356752643631,132.8683624267578,19715700,0.0,0.0
2022-01-26,133.22956760160523,133.8153267648988,129.96887833724105,131.07203674316406,8336000,0.0,0.0
2022-01-27,130.486297848468,131.55041263900242,128.94381255833352,129.3733673095703,5497300,0.0,0.0
2022-01-28,130.0274585232097,131.33563717815775,128.6606920314866,131.3063507080078,5471500,0.0,0.0
2022-01-31,130.90606425099978,130.90606425099978,129.1585738898777,130.39842224121094,5859000,0.0,0.0
2022-02-01,130.583898405908,132.73167189822857,129.3538221392388,132.31187438964844,6206400,0.0,0.0
